Feature_ID,Coral,Coral_Dictyota,Coral_Turf,Turf,Dictyota,count
16365_407.2061_7.3511_-1_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,NA,511223.5,312104.8,NA,NA,2
16370_407.2062_6.3923_3655_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,221414.5,306742.8,2
16371_407.2062_6.7066_-1_N/A_NA_no matches_no matches_no matches_no matches,638362.9,354859.5,271900.3,NA,506710.3,4
16373_407.2173_6.3207_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,168466.4,NA,1
16380_407.2422_10.1957_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,174668.8,187179.7,NA,2
16382_407.2423_10.047_3972_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,NA,123590,166818.4,140438.9,NA,3
16383_407.2423_8.8857_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,111593.3,77862.06,2
16384_407.2423_9.2305_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,82383.22,86549.84,2
"16386_407.2423_11.3035_5458_N/A_Massbank:AU406506 3,6,9,12-Tetraoxatetracosan-1-ol|Tetraethylene glycol monododecyl ether|2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethanol_no matches_no matches_no matches_no matches",NA,72118.26,NA,NA,NA,1
16388_407.2424_9.4648_8813_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,181567.1,1
16389_407.2424_9.6819_3380_N/A_NA_no matches_no matches_no matches_no matches,96519.27,NA,148591.8,121264.2,134135.5,4
16390_407.2424_9.5371_3380_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,150086,NA,1
16393_407.2429_10.3234_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,212991.9,236939.5,191319.2,277817.4,4
16411_408.1649_7.0275_259_N/A_NA_no matches_no matches_no matches_no matches,69963.27,NA,NA,73009.7,NA,2
16415_408.1651_5.5867_7314_N/A_NA_no matches_no matches_no matches_no matches,360000.9,NA,NA,NA,NA,1
16416_408.1651_6.7981_259_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,152531.6,NA,NA,1
16425_408.2014_7.2863_8375_N/A_NA_no matches_no matches_no matches_no matches,353938.7,NA,360259.3,NA,359847.2,3
16426_408.2015_6.6166_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,478632.8,1109485,NA,NA,2
16428_408.2015_6.7077_259_N/A_NA_no matches_no matches_no matches_no matches,486287.9,NA,NA,NA,NA,1
16430_408.2015_6.1964_7603_N/A_NA_no matches_no matches_no matches_no matches,326750.2,NA,NA,NA,NA,1
16449_408.2468_9.3176_-1_N/A_NA_no matches_no matches_no matches_no matches,76188.55,51760.66,52609.71,59680.23,NA,4
16479_408.3316_11.8878_356_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,1527500,1
"16503_408.3679_12.0795_170_N/A_Massbank:AU406506 3,6,9,12-Tetraoxatetracosan-1-ol|Tetraethylene glycol monododecyl ether|2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethanol_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers",NA,6864378,7060702,6148340,6567789,4
16512_408.3832_13.8523_3159_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,162739.5,1
16513_409.1124_4.7146_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,204275.7,NA,NA,226243.2,2
16515_409.1241_3.9749_6208_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,96402.83,NA,1
16520_409.1488_7.4696_8858_N/A_NA_no matches_no matches_no matches_no matches,NA,103129.2,NA,133229.8,NA,2
16522_409.1489_7.2212_275_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,219591.4,NA,1
16523_409.1489_9.3535_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,25513.78,20054.15,NA,2
16527_409.149_6.581_2045_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,641898.4,1091633,NA,2
16528_409.149_6.7664_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,427694.9,450256.8,431286.7,NA,3
16532_409.1491_4.7432_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,1318606,NA,1
16533_409.1491_5.8701_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,1270614,NA,1
16535_409.1491_6.3773_-1_N/A_NA_no matches_no matches_no matches_no matches,682084.1,651560.1,NA,NA,NA,2
16536_409.1491_4.9259_-1_N/A_NA_no matches_no matches_no matches_no matches,1587672,1000348,NA,NA,656233.9,3
16539_409.1601_5.243_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,221944.8,175703.2,NA,NA,2
16542_409.1602_4.2232_2290_N/A_NA_no matches_no matches_no matches_no matches,NA,309564.5,303553,581662.8,276314,4
16544_409.1602_4.3677_2290_N/A_NA_no matches_no matches_no matches_no matches,NA,539910.9,NA,461619.2,NA,2
16546_409.1602_4.8823_2247_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,316137.7,1
16547_409.1603_3.9081_6208_N/A_NA_no matches_no matches_no matches_no matches,788127.2,NA,NA,NA,NA,1
16554_409.1853_7.9963_275_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,NA,NA,1133645,NA,NA,1
16555_409.1854_7.7446_275_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,NA,NA,NA,1209668,786954.1,2
16556_409.1854_6.2728_4017_N/A_NA_no matches_no matches_no matches_no matches,2903984,877480.4,NA,NA,NA,2
16557_409.1854_8.982_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,268997.2,177136.8,192391,3
16560_409.1854_6.4084_4017_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,2475303,1828882,2
16561_409.1854_5.8912_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,1472032,NA,NA,NA,1
16562_409.1854_8.1501_275_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,NA,239762.3,345782,288439,250399,4
16563_409.1854_7.2644_275_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,628223.8,335767,744705.9,1459032,2169155,5
16566_409.1855_6.8519_275_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,1156980,3545891,3302003,994427.6,NA,4
16567_409.1855_8.338_275_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,NA,NA,281195.7,NA,300652.8,2
16569_409.1964_6.2208_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,38929.41,38152.31,105671.7,NA,3
16570_409.1965_5.9849_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,118148.7,NA,NA,1
16571_409.1965_5.5177_-1_N/A_NA_no matches_no matches_no matches_no matches,74860.22,NA,79769.88,78427.69,79142.05,4
16572_409.1966_6.5784_2045_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,216267.7,141911.7,130585,3
16574_409.1966_4.2622_1414_N/A_NA_no matches_no matches_no matches_no matches,176778.1,60181.62,64276.07,105343.6,74474.95,5
16578_409.1966_4.43_1414_N/A_NA_no matches_no matches_no matches_no matches,156724.7,128399.7,192086.8,NA,159472,4
16581_409.1966_4.6061_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,167981.7,NA,NA,221875,2
16582_409.1966_3.9815_2370_N/A_NA_no matches_no matches_no matches_no matches,NA,120480.2,NA,NA,NA,1
16584_409.2215_8.6219_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,94978.03,1
16586_409.2216_9.3331_-1_N/A_NA_no matches_no matches_no matches_no matches,101259.3,143401.8,288447.8,374909.6,157794.6,5
16587_409.2216_7.0702_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,174072.1,1
16588_409.2216_9.012_-1_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,NA,242214,144989.4,119867,152127.2,4
16589_409.2216_7.5329_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,105412.9,NA,1
16590_409.2216_7.8903_275_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,287142.8,363890,193753,NA,NA,3
16591_409.2217_9.4672_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,250516,396769.1,582323.2,199227.1,4
16593_409.2217_7.2255_9269_N/A_NA_no matches_no matches_no matches_no matches,NA,221088.8,NA,NA,NA,1
16594_409.2217_10.133_3644_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,229862.5,183765.3,NA,2
16598_409.2217_8.1058_275_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,NA,344413.2,NA,NA,548259.6,2
16599_409.2218_10.3594_3644_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,219775.9,NA,1
16600_409.2218_7.3201_9269_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,435826.2,1
16602_409.2367_11.061_3225_N/A_NA_no matches_no matches_no matches_no matches,66310.97,NA,NA,NA,NA,1
16604_409.2425_6.852_5056_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,155957.7,1
16620_409.3713_12.0734_378_N/A_histamine-C16:0_no matches_no matches_no matches_no matches,NA,1332767,1529272,1239736,NA,3
16622_410.1443_5.5187_3238_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,221323.8,298489.1,2
16624_410.1805_7.0076_3112_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,439777.8,NA,1
16625_410.1806_7.1397_5095_N/A_NA_no matches_no matches_no matches_no matches,NA,268666.4,201664.9,142960.2,NA,3
16628_410.1807_5.4579_3238_N/A_NA_no matches_no matches_no matches_no matches,731598.2,NA,NA,NA,NA,1
16629_410.1807_6.6352_3630_N/A_NA_no matches_no matches_no matches_no matches,NA,780471.6,NA,NA,NA,1
16631_410.1808_5.6155_3238_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,709026.1,NA,1
16634_410.2169_8.2664_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,216399.4,NA,226637.8,299076.6,3
16635_410.217_7.1538_2358_N/A_NA_no matches_no matches_no matches_no matches,NA,435041.9,NA,396678.1,NA,2
16638_410.2171_7.4113_5994_N/A_NA_no matches_no matches_no matches_no matches,NA,415922.8,NA,NA,NA,1
16639_410.2171_7.9981_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,493479.9,524285.3,2
16641_410.224_9.7366_4880_N/A_NA_no matches_no matches_no matches_no matches,NA,20985.46,17321.54,20327.54,NA,3
16642_410.2242_8.9756_1027_N/A_NA_no matches_no matches_no matches_no matches,NA,34497.62,35023.13,36822.02,NA,3
16644_410.2257_7.254_5095_N/A_NA_no matches_no matches_no matches_no matches,NA,66047.94,NA,NA,NA,1
16693_411.1281_5.2978_-1_N/A_NA_no matches_no matches_no matches_no matches,186487.3,NA,370733.9,210926.4,284900.4,4
16696_411.1282_6.2871_396_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,201138.3,NA,1
16697_411.1282_5.1224_5404_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,500932.4,NA,NA,1
16698_411.1282_5.6612_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,465704.6,NA,1
16701_411.1283_4.2239_60_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,691945.8,525013.9,NA,2
16704_411.1283_4.5514_60_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,344729.8,261683.1,2
16706_411.1284_4.4218_60_N/A_NA_no matches_no matches_no matches_no matches,1070546,700657.1,NA,NA,576714.9,3
16708_411.1284_4.9003_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,199935.9,NA,1
16709_411.1396_4.3739_60_N/A_NA_no matches_no matches_no matches_no matches,NA,87211.67,132089,155835.7,NA,3
16712_411.1646_6.1699_396_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,534585.4,340559.1,665187.3,376790.3,728167.2,5
16715_411.1647_5.1082_5719_N/A_NA_no matches_no matches_no matches_no matches,NA,2158221,NA,NA,NA,1
16717_411.1647_7.276_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,301841.4,291532.3,NA,2
16719_411.1647_6.3584_-1_N/A_NA_no matches_no matches_no matches_no matches,541707.1,NA,1351465,587480.2,926875,4
16720_411.1647_6.5009_396_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,398553.2,1121484,1332126,3
16721_411.1648_4.8781_60_N/A_NA_no matches_no matches_no matches_no matches,405276.9,NA,NA,1238972,466989.6,3
16722_411.1648_6.7884_396_N/A_NA_no matches_no matches_no matches_no matches,455452.1,NA,NA,NA,NA,1
16725_411.1648_5.6878_-1_N/A_NA_no matches_no matches_no matches_no matches,934718.5,883750.8,NA,NA,NA,2
16726_411.1649_4.5239_60_N/A_Guggulsterone E&Z_no matches_no matches_no matches_no matches,NA,874225.7,NA,NA,NA,1
16729_411.1758_5.4232_5031_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,428942.2,119449.2,127267,3
16730_411.1758_4.1815_60_N/A_NA_no matches_no matches_no matches_no matches,NA,338868.3,NA,379026.6,NA,2
16731_411.1758_4.3083_60_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,228328.4,1
16733_411.1759_4.7504_60_N/A_NA_no matches_no matches_no matches_no matches,171131.9,NA,NA,193775.8,NA,2
16736_411.1759_4.8807_1990_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,489961.7,199051,183690.8,3
"16739_411.1997_10.4022_-1_NCGC00380213-01_C19H32O8_2-Butanone, 4-[3-(beta-D-glucopyranosyloxy)-4-hydroxy-2,6,6-trimethyl-1-cyclohexen-1-yl]-_4-nitro-12-oxa-8,17-diazaheptacyclo[15.5.2.0.0.0.0.0]tetracosa-2(7),3,5,14-tetraen-9-one_no matches_no matches_no matches_no matches",NA,NA,65683.28,50449.18,NA,2
16745_411.201_8.3079_-1_N/A_NA_no matches_no matches_no matches_no matches,220178.8,150034,347740.5,352950.4,107212.1,5
16747_411.201_9.0654_-1_N/A_NA_no matches_no matches_no matches_no matches,98892.55,NA,247443.3,147331.6,94837.36,4
16750_411.201_7.1733_396_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,705711.4,NA,NA,639393.6,765901.2,3
16752_411.201_7.323_396_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,NA,NA,NA,431571,NA,1
16753_411.2011_7.4763_396_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,1228736,NA,NA,1
16757_411.2011_6.8829_-1_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,NA,NA,NA,1142409,NA,1
16758_411.2011_6.7159_-1_N/A_3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether_no matches_no matches_no matches_no matches,NA,NA,563797.4,NA,717927.4,2
"16761_411.216_10.4056_7894_N/A_5-[5-(acetyloxymethyl)-1,2,4a-trimethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl]-3-methylpentanoic acid_no matches_no matches_no matches_no matches",NA,88825.55,NA,NA,NA,1
16762_411.2363_11.2141_-1_N/A_Himbacine_no matches_no matches_no matches_no matches,NA,NA,NA,21111.11,22787.42,2
16763_411.2365_10.8248_712_N/A_enoxolone_no matches_no matches_no matches_no matches,NA,NA,NA,212839.6,347345,2
16770_411.2373_9.9428_-1_N/A_NA_no matches_no matches_no matches_no matches,74185.71,NA,NA,101931,NA,2
16772_411.2523_10.6513_-1_N/A_jaeschkeanadiol_no matches_no matches_no matches_no matches,NA,NA,60551.83,NA,30697.57,2
16773_411.2525_11.201_6033_N/A_d-estradiol_no matches_no matches_no matches_no matches,NA,100194.6,NA,108433.3,NA,2
16777_411.2722_11.6109_8213_N/A_lycoctonine_no matches_no matches_no matches_no matches,NA,NA,NA,455948.3,NA,1
16778_411.2725_11.3036_6033_N/A_Himbacine_no matches_no matches_no matches_no matches,NA,447988,NA,1751589,820171.8,3
"16791_411.3101_11.4726_535_N/A_Massbank:EQ331602 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid_no matches_no matches_no matches_no matches",NA,585940.4,NA,1189573,419965.9,3
"16797_412.0977_10.6381_5962_N/A_2,5-dichlorophenyl 2-1,2,3,4-tetrahydroisoquinolyl ketone_Organic compounds_Benzenoids_Benzene and substituted derivatives_Benzoic acids and derivatives",NA,126230.6,146217.3,112890,147248,4
16800_412.1599_5.2384_6716_N/A_NA_no matches_no matches_no matches_no matches,1315710,NA,1711874,555498.4,NA,3
16801_412.1599_6.0177_2727_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,458483.8,NA,1
16807_412.16_3.5972_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,219897,NA,NA,NA,1
16809_412.16_5.5653_2570_N/A_NA_no matches_no matches_no matches_no matches,782700.2,NA,NA,NA,NA,1
16810_412.16_4.7145_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,954764.9,518364.4,NA,2
16811_412.16_4.6581_2509_N/A_NA_no matches_no matches_no matches_no matches,349892.8,296972.7,NA,340160.5,798190.6,4
16812_412.16_6.6163_85_N/A_NA_no matches_no matches_no matches_no matches,NA,116495.4,NA,NA,177306.3,2
16813_412.16_5.0488_6716_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,998675.1,1
16815_412.1601_5.6818_2570_N/A_NA_no matches_no matches_no matches_no matches,NA,377656.4,429667.3,494533.7,354761.2,4
16817_412.1678_7.2149_85_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,58782.31,NA,NA,1
16818_412.1678_6.602_85_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,74208.74,NA,79629.48,2
16819_412.1679_6.8165_85_N/A_NA_no matches_no matches_no matches_no matches,130826.3,NA,211576.4,NA,NA,2
16821_412.1963_7.0618_-1_N/A_NA_no matches_no matches_no matches_no matches,565423.4,399476.8,455550.6,NA,NA,3
16822_412.1963_6.8693_85_N/A_NA_no matches_no matches_no matches_no matches,671925.5,NA,729225.6,546937.5,NA,3
16827_412.1964_6.3522_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,3848575,1
16829_412.1964_6.0926_2727_N/A_NA_no matches_no matches_no matches_no matches,505266.1,1250226,1865516,NA,898699.9,4
16832_412.1965_5.9112_2727_N/A_NA_no matches_no matches_no matches_no matches,2343800,1493784,NA,1452689,NA,3
16833_412.1965_6.7016_85_N/A_NA_no matches_no matches_no matches_no matches,1477302,325138.5,940713,1451744,NA,4
16840_412.2328_8.8139_2718_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,176496.4,147133.5,115381.2,3
16844_412.2328_7.5677_7818_N/A_NA_no matches_no matches_no matches_no matches,NA,235137.9,NA,NA,NA,1
16845_412.2461_8.8367_433_N/A_NA_no matches_no matches_no matches_no matches,NA,40561.74,NA,66599.63,40051.74,3
16848_412.2479_7.4827_7818_N/A_NA_no matches_no matches_no matches_no matches,29315.68,20509.41,NA,NA,26440.45,3
16861_412.2905_9.8342_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,275939.4,1
16897_412.3782_12.0216_35_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,30643.86,39304.37,36744.07,3
16907_413.1439_5.3499_190_N/A_NA_no matches_no matches_no matches_no matches,483203.7,NA,NA,NA,NA,1
16908_413.144_5.1694_190_N/A_NA_no matches_no matches_no matches_no matches,NA,527692.8,NA,691022.9,NA,2
16911_413.1634_5.1665_190_N/A_NA_no matches_no matches_no matches_no matches,51791.89,40962.47,75421.79,60463.49,30960.65,5
16912_413.1784_9.1767_-1_N/A_4'-Methylflavone_no matches_no matches_no matches_no matches,NA,NA,NA,NA,136538.5,1
16913_413.1789_8.9072_91_N/A_PIPERINE_no matches_no matches_no matches_no matches,NA,NA,136540.2,63159.25,58151.61,3
16918_413.1802_7.2133_5690_N/A_3-Deoxy-3Beta-Hydroxyangolensic Acid Methyl Ester_no matches_no matches_no matches_no matches,NA,267742.9,602146.8,365552.4,392191.8,4
16919_413.1802_7.1332_5690_N/A_3-Deoxy-3Beta-Hydroxyangolensic Acid Methyl Ester_no matches_no matches_no matches_no matches,178137.4,267742.9,147565.6,253079.9,151274.9,5
16921_413.1803_6.0334_1868_N/A_Massbank:FFF00006 Cholesterol_Organic compounds_Phenylpropanoids and polyketides_Isoflavonoids_Isoflav-2-enes,NA,NA,NA,1211734,NA,1
16922_413.1855_10.5118_433_N/A_4-acetyloxy-8-(3-oxo-2-pent-2-enylcyclopenten-1-yl)octanoic acid_no matches_no matches_no matches_no matches,NA,269805.3,NA,390529.6,297331.6,3
16924_413.1949_10.1081_6026_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,59638.98,NA,NA,1
16925_413.1999_5.0266_190_N/A_NA_no matches_no matches_no matches_no matches,131502.1,60252.88,38162.64,47970.43,36496.52,5
16927_413.2171_5.9081_1868_N/A_Massbank:FFF00102 24-Ethylcoprostanol_Organic compounds_Phenylpropanoids and polyketides_Isoflavonoids_Isoflav-2-enes,NA,76126.92,NA,NA,71019.02,2
16932_413.2314_10.7716_7291_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,276952.7,NA,320445.6,2
16942_413.2372_5.2092_190_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,144780.1,1
16945_413.2529_10.774_1750_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,619731.2,NA,NA,1
16946_413.2681_10.8433_1750_N/A_NA_no matches_no matches_no matches_no matches,NA,102509.9,NA,NA,NA,1
16947_413.2681_10.6664_1750_N/A_Spectral Match to 9(10)-EpOME from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,47561.94,NA,1
16949_413.2682_11.0988_4165_N/A_NA_no matches_no matches_no matches_no matches,NA,100439.2,NA,NA,217629.7,2
16950_413.2682_10.9518_1750_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,63897.09,NA,NA,1
16956_413.2877_11.8947_3847_FesoterodineFumarate_Himbacine_Organic compounds_Benzenoids_Benzene and substituted derivatives_Diphenylmethanes,NA,NA,NA,NA,191419.2,1
16960_413.3047_12.0929_5911_N/A_NA_no matches_no matches_no matches_no matches,25561.34,39790.25,35072.03,38352.8,65399.18,5
"16965_413.3254_12.6085_-1_N/A_Massbank:EQ331602 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid_no matches_no matches_no matches_no matches",NA,112007.2,115636.7,164242.3,72484.52,4
