Feature_ID,Control...1,Control...2,Control...3,Coral...4,Coral...5,Coral...6,Coral_Dictyota...7,Coral_Dictyota...8,Coral_Dictyota...9,Coral_Turf...10,Coral_Turf...11,Coral_Turf...12,Dictyota...13,Dictyota...14,Dictyota...15,Turf...16,Turf...17,Turf...18,count
24292_556.4416_12.5966_5246_N/A_NA_no matches_no matches_no matches_no matches,-1934412,-1965951.3,-2038330.54,-2479869.4,-2181302.8,-2226257.2,-1378483.1,-1613426.2,-1597192.2,-1798559,-1061913.4,-1514701.9,0,-2397172,0,0,-907012.95,0,14
"24295_556.4418_11.4492_170_N/A_Massbank:AU406506 3,6,9,12-Tetraoxatetracosan-1-ol|Tetraethylene glycol monododecyl ether|2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethanol_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers",0,0,0,0,0,0,0,-2760010,0,0,-3398263,0,0,0,0,0,0,0,2
"24299_556.4419_12.4681_170_N/A_Massbank:AU406506 3,6,9,12-Tetraoxatetracosan-1-ol|Tetraethylene glycol monododecyl ether|2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethanol_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers",-2307329.5,-2490542,-2348507.2,410323.92000000004,1238397.02,-12396.863,-3159236.1,-2921323.9,-3188172.6,-2439627.3,-2597270.7,-2129757.8,-1810785,-2524789.6,0,-1733122.6,-1729853.6,-2355360.72,17
24304_556.457_12.6344_6889_N/A_NA_no matches_no matches_no matches_no matches,-30614.11,23584991.67,-21289.870000000003,-11814.744999999999,-12283.696999999998,0,0,-9969.059000000001,0,0,0,0,0,0,0,0,-20479.310000000005,-20543.04,8
24309_556.4571_12.7859_35_N/A_Spectral Match to p-tert-Octylphenol pentaglycol ether from NIST14_no matches_no matches_no matches_no matches,0,25092985.54,38820.310000000005,0,0,0,0,-42770.3,0,0,0,0,0,0,0,0,0,0,3
24314_557.2205_8.7864_91_N/A_NA_no matches_no matches_no matches_no matches,-1116706.1,-1131288.8,-1241199.04,-238665.8,0,0,-573980.1,0,-566126.2000000001,-259377.30000000002,0,-273925.83,0,-476365.10000000003,0,0,-451184.4,0,10
24315_557.2367_9.1108_8324_N/A_NA_no matches_no matches_no matches_no matches,66668.73999999999,0,0,55577.84999999999,26571.149999999998,22061.290000000005,0,0,54445.79000000001,0,-96931.81,0,0,66658,0,0,0,0,7
24316_557.2461_9.5335_1998_N/A_NA_no matches_no matches_no matches_no matches,-788306.3500000001,-818079.331,-827837.8,-1191473.602,-1197106,-1172220.73,-655323.568,-660319.6,-646567.83,-722153.4,-722153.4,-722153.4,-181826,-181826,-177172.619,-758716.72,-744545.16,-761849.074,18
24317_557.2733_9.7969_6998_N/A_NA_no matches_no matches_no matches_no matches,35764.3,124637.73999999999,0,0,0,0,-62701.88999999999,0,0,79865.78999999998,0,0,-63099.09,0,0,0,0,0,5
24318_557.2734_9.6694_6998_N/A_NA_no matches_no matches_no matches_no matches,0,73496.66,53605.81,0,0,60860.98999999999,54621.15,0,0,0,31721.170000000002,97772.56999999999,0,-38793.03,0,0,0,0,7
24319_557.2735_9.4364_-1_N/A_NA_no matches_no matches_no matches_no matches,-45024.14,0,0,39847.70999999999,56345.520000000004,0,-65632.03,0,-58449.87000000001,0,-42165.899999999994,0,0,0,0,0,84561.79000000001,41273.45,8
24320_557.2737_9.1382_8324_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,80857.47,37390.29,28807.190000000002,0,0,0,0,0,0,0,0,34246.79000000001,26187.97,37135.64,0,6
24321_557.2737_8.9987_91_N/A_NA_no matches_no matches_no matches_no matches,0,-23536.900000000005,0,0,0,-75282.92,0,0,-56119.090000000004,0,0,0,0,0,0,0,0,0,3
24323_557.3832_13.0206_549_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,2277.477,0,24380.07,0,0,0,0,0,-5288.584999999999,0,-52083.57,-55089.03,0,-10451.517,0,6
24324_557.3832_12.9206_549_N/A_NA_no matches_no matches_no matches_no matches,0,5397.019,0,0,-3042.407,10397.553,-61957.020000000004,-76691.41,0,-11406.686000000002,-10381.976,-10403.151000000002,0,-139997.46999999997,-133244.88999999998,0,-14754.517,0,11
24325_557.3834_12.813_549_N/A_NA_no matches_no matches_no matches_no matches,-4334.724,0,-6415.712,0,-3042.407,3424.9619999999995,-73664.95,-73978.79999999999,-56828.68,0,-17155.976,-11136.681,0,-171143.5,-161012.31,-25749.92,-38607.657,-26453.1,14
24328_558.2543_7.0128_-1_N/A_NA_no matches_no matches_no matches_no matches,0,0,578545.1000000001,0,295775.4,388898.5,0,421048.4,358225.1,568916.2,0,334178.9,0,0,0,248625.2,0,0,8
24329_558.2905_7.6439_43_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,0,0,0,70274.75,58875.37999999999,47468.64,0,171332.51,55656.81,0,0,-35119.91,0,83741.04,0,7
24330_558.2906_7.4567_44_N/A_NA_no matches_no matches_no matches_no matches,50163.69,0,0,0,0,0,73030.37,0,56457.18,44880.100000000006,54557.28,0,0,0,0,0,-38627.28,0,6
24331_558.3181_12.1383_113_N/A_NA_no matches_no matches_no matches_no matches,26926.663,55579.783,242373.483,45196.686,12690.956,63860.615999999995,873952.66,110005.56,692135.66,93673.12,918249.9199999999,1166666.32,1977220.5,1299315.5,794168.9,326602.9,266030.5,1472910.1,18
24332_558.3273_9.0799_-1_N/A_Spectral Match to Decapropylene glycol from NIST14_no matches_no matches_no matches_no matches,71300.60500000001,18601.265,43447.655,41979.149999999994,0,26417.749999999996,100851.89,0,0,0,0,42885.159999999996,0,43051.09,0,0,0,0,8
24343_558.3847_7.7431_43_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,-3452.215,0,-3452.215,-4715.002,-4715.002,0,0,0,0,0,2692.6879999999996,7273.341,0,0,0,6
24367_558.4727_14.7365_8_N/A_Nephromopsic acid_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Lineolic acids and derivatives,-124378.67,0,-158884.37,-74161.06,-66065.34,549111.58,-228214.90000000002,-268981.69,308133.5,-150831.72999999998,-108140.49999999999,-99698.56,347834.19999999995,-282299.56000000006,-319883.661,1086829.9,-846432.79,-682386.1,17
24368_558.4728_14.9031_8_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Lineolic acids and derivatives,-55990.240000000005,0,-64108.560000000005,0,0,152290.36,-53980.16999999999,-89909.15999999999,0,-36550.88,-24889.61,0,0,-59219.82,-104061.961,238844.90000000002,-125168.10999999999,-114865.16999999998,12
24370_558.4878_14.7275_2467_N/A_NA_no matches_no matches_no matches_no matches,0,0,-20125.369999999995,-14271,0,47969.27,69196.28,52759.11,0,-20591.96,0,101197.35999999999,-128351.59999999999,-120227.69999999998,-141028.19999999998,-31102.459999999995,-22622.619999999995,-21858.609999999997,13
24371_558.4878_14.8166_2467_N/A_NA_no matches_no matches_no matches_no matches,-18714.296,-15817.48,-20514.043999999998,-24338.16,-17251.622,29595.719999999998,0,0,0,-6230.860999999999,21641.5,14364.340000000002,-43285.409,0,-48770.209,-38372.75,-33171.932,-29128.899999999998,14
24372_558.4879_14.6047_2467_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,-14602.461,19791.449999999997,58393.4,13705.458,0,0,-4461.54,39611.209,128674.53900000002,-103407.98,-94485.61,-118732.288,-43802.672,-41007.65,-34258.65,13
24373_559.2523_9.2735_2106_N/A_forskolin_no matches_no matches_no matches_no matches,116356.46,52811.2,56044.380000000005,195834.06,60752.759999999995,86217.36,92618.81000000001,0,0,0,0,0,63127.06999999999,114484.77,0,0,108999.04000000001,138490.54,11
24374_559.2524_9.4389_2106_N/A_forskolin_no matches_no matches_no matches_no matches,0,0,-119385.26999999999,0,0,0,0,0,261759.1,0,-61346.31999999999,0,180509.5,0,-104730.41999999998,0,0,0,5
"24375_559.2528_8.3134_-1_N/A_(3R,4S,5S,6R)-2-(6-hydroxy-2,6-dimethylocta-2,7-dienoxy)-6-(hydroxymethyl)oxane-3,4,5-triol_no matches_no matches_no matches_no matches",-98438.33000000002,0,-120697.07,-116279.45999999999,0,-104714.01,0,0,0,0,-63204.2,-65792.35,0,0,0,0,0,-49404.58000000001,7
24376_559.253_8.167_-1_N/A_NA_no matches_no matches_no matches_no matches,0,83837.9,0,0,0,0,0,86845.38,0,0,0,0,0,81551.72,0,73983.57999999999,0,0,4
24377_559.2888_9.2535_2106_N/A_Alpha-Tocopherol_no matches_no matches_no matches_no matches,0,0,0,0,0,0,-48182.13999999999,0,0,-86908.55,-61603.16,-77909.64000000001,0,-29332.98,0,0,0,0,5
24379_559.3688_6.5603_43_N/A_NA_no matches_no matches_no matches_no matches,0,0,-23442.03,29875.399999999998,0,0,0,0,-39794.490000000005,-47744.29,0,-33092.98,-48244.24,-60818.850000000006,-49964.75,0,0,0,8
24380_559.3745_8.7383_2451_N/A_Karakoline_no matches_no matches_no matches_no matches,0,0,0,0,0,0,524298,0,0,0,0,436676.80000000005,0,-241433.6,0,-203859.2,-224069,-225690.3,6
24383_560.2443_12.4381_7550_N/A_NA_no matches_no matches_no matches_no matches,-1284036,-1237810.71,-1284036,-1319451,-1319451,-1319451,-534884.2,-534884.2,-534884.2,-54503.57,-52687.156,-54503.57,-103434.2,-103434.2,-103434.2,-62405.3,-62405.3,-62405.3,18
"24384_560.2689_5.2308_-1_N/A_""2,4-Dichlor-1,3,6-tri-O-methylnorlichexanthone""_no matches_no matches_no matches_no matches",24048.910000000003,0,37577.16,30010.61,0,0,0,0,0,23401.510000000002,0,40663.02,0,-15760.21,0,0,0,0,6
24385_560.2805_12.3016_7550_N/A_NA_no matches_no matches_no matches_no matches,-349064.806,-301408.62,-353950.3,0,-184674.55000000002,-163329.59000000003,-73213.48,-73213.48,0,-24933.173,0,-24871.765,-21639.954999999998,-20741.066,-24361.94,0,-17844.69,-25528.16,14
24387_560.3277_4.8768_44_N/A_desmethylenylnocardamine_no matches_no matches_no matches_no matches,-22665.18,0,-26778.855,39525.62,0,0,0,0,0,0,0,0,459040.07,35467.2,28533.19,55599,27544.719999999998,0,8
"24389_560.3344_8.506_2091_N/A_3-(dimethyl(3-((4R)-4-((3R,7R,12S,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)propyl)ammonio)-2-hydroxypropane-1-sulfonate_no matches_no matches_no matches_no matches",0,48113.04000000001,0,0,0,0,-101601.13999999998,-107270.88999999998,0,0,88476.70000000001,38532.6,75200.44,60776.54,0,0,0,79261.31000000001,8
24396_560.4005_7.4176_43_N/A_NA_no matches_no matches_no matches_no matches,0,-119597.88,-147701.59,0,0,-74352.61000000002,0,0,0,-104743.80000000002,0,0,0,0,0,0,-112385.9,0,5
24402_560.4157_12.4586_-1_N/A_NA_no matches_no matches_no matches_no matches,-185324.23,0,0,-620840.79,-613834,0,-383281,-526409.26,0,-208878.68,0,-272278.01999999996,0,-218874.69999999998,-367653.95999999996,0,-474159.10000000003,-414482.10000000003,11
24403_560.4157_12.6307_1984_N/A_NA_no matches_no matches_no matches_no matches,-150166.36,0,0,0,-37499.899999999994,425405.85000000003,0,-140376.864,0,0,-103324.96000000002,-121776.14000000001,227600.30000000002,0,-148733.23500000002,595996.4,-468316.35,-406224.89999999997,11
24415_561.1659_4.7854_890_N/A_ErlotinibHCl_no matches_no matches_no matches_no matches,0,7700.067,5719.558,7340.681,0,0,0,7380.12,5892.925,0,-6355.04,0,-4338.07,0,-4338.07,0,-7147.867,0,9
24416_561.1906_4.1417_2383_N/A_Methylophiopogonanone A_no matches_no matches_no matches_no matches,0,0,0,4516.993,0,5897.032,0,0,6998.0509999999995,0,-3233.703,0,0,0,-8290.683,0,4318.701000000001,0,6
"24417_561.2325_6.7027_-1_N/A_(3R,4S,5S,6R)-2-(6-hydroxy-2,6-dimethylocta-2,7-dienoxy)-6-(hydroxymethyl)oxane-3,4,5-triol_no matches_no matches_no matches_no matches",0,0,0,-101531.17000000001,0,0,60298.8,54627.5,0,0,0,0,0,0,67377.98999999999,-46244.94000000001,0,0,5
24418_561.2529_6.9256_-1_N/A_DoxazosinMesylate_no matches_no matches_no matches_no matches,0,0,0,0,0,0,24401.991,0,0,0,-9760.380000000001,0,-21119.620000000003,0,0,0,0,0,3
24422_561.3969_12.5502_-1_N/A_alprostadil_no matches_no matches_no matches_no matches,-940373.84,-945587.65,-956367.01,-609550.9,0,-635083.3,-1105888.4,-941253.8,-1092573.1,-907506.7,-729890.7,-853062.9,-885153.3,-1167401.4,0,-746382,-785258,-626234.1000000001,16
24425_561.4183_12.6153_7440_N/A_TamoxifenCitrate_no matches_no matches_no matches_no matches,0,647713.38,84189.98000000001,0,0,73124.556,-28535.966,-31894.611,0,0,0,0,0,-16231.679999999998,-28005.03,0,-105292.28,-106022.84,9
24426_562.2353_13.5216_-1_N/A_NA_no matches_no matches_no matches_no matches,-13251.51,-13251.51,-13251.51,-3219.773,-2053.023,-3219.773,-7086.452,0,-7086.452,-3671.994,-3671.994,-3671.994,-5254.064,-5254.064,-5254.064,-5889.744,-5889.744,-5889.744,17
24430_562.3095_9.4183_105_N/A_Spectral Match to Decapropylene glycol from NIST14_no matches_no matches_no matches_no matches,8960.314,0,3589.751,0,0,-3407.479,-3340.501,0,0,-7234.185,0,0,0,-4776.939,0,-5143.78,7296.0199999999995,0,8
24431_562.3364_11.7322_783_N/A_NA_no matches_no matches_no matches_no matches,26402.813000000002,26781.043000000005,246460.913,23740.647,20777.787,25358.327,0,151598.40000000002,483739.4,0,0,144564.3,397201.69999999995,0,0,0,0,343916.9,11
24432_562.337_11.4871_783_N/A_NA_no matches_no matches_no matches_no matches,10041.36,12844.34,33757.71,0,20996.180999999997,15233.851,47918.350000000006,0,0,0,0,0,36517.17,0,0,11267.164999999999,20370.504999999997,18830.885000000002,10
24440_562.3485_11.0838_176_N/A_NA_no matches_no matches_no matches_no matches,0,10995.78,3622.905,0,2703.612,10367.25,2172.446,3093.401,0,0,-5654.504999999999,-9445.701,6151.395,4630.71,0,0,0,4252.308,11
24442_562.3591_11.8612_1085_N/A_NA_no matches_no matches_no matches_no matches,-11295.36,0,0,0,0,0,0,-4870.219,10287.109999999999,0,0,0,20471.879999999997,0,-8200.429,0,-18302.53,0,6
24443_562.3618_13.379_-1_N/A_NA_no matches_no matches_no matches_no matches,-400168.995,-382327.75999999995,-405795.94299999997,-241267.56999999998,0,-234686.12,-579418.65,-601341.6799999999,-588908.27,-339153.522,-253524.67,-283249.99,0,-313729.80000000005,1144257.6,-245650.40000000002,-309279.88,0,15
"24462_562.4225_13.4604_-1_N/A_(3R,4S,5S,6R)-2-(6-hydroxy-2,6-dimethylocta-2,7-dienoxy)-6-(hydroxymethyl)oxane-3,4,5-triol_no matches_no matches_no matches_no matches",0,0,905.1683,0,0,1602.05,0,0,0,0,5317.06,1047.076,0,0,0,2832.764,0,0,5
24471_562.5192_16.5533_-1_N/A_NA_no matches_no matches_no matches_no matches,-271849.41,0,0,-528163.498,-437010.7,-390963.1,239399.63,73856.79,39215.17,-115493.12,0,0,-815586.5,-966277.5,-1008530.278,-466413.5,-356940.89999999997,-308476.39999999997,14
24472_562.5192_16.689_378_N/A_NA_no matches_no matches_no matches_no matches,0,0,-331495.76,0,-16371.449999999999,1461423.97,-344551.7,-454545.10000000003,0,-191096.58000000002,-115660.80000000002,0,721608.5,363969.39999999997,-142442.978,432199.1,-193139.22999999998,-201644.78,13
24473_562.5192_15.7938_378_N/A_NA_no matches_no matches_no matches_no matches,-109435.81,-111294.62,-122581.28,-163232.62,-129469.37,0,0,-112652.86,0,-116332.97,0,0,-221557,-310028.4,-411776.86,0,-141358.5,-127592.1,12
24475_563.1603_5.6559_60_N/A_NA_no matches_no matches_no matches_no matches,0,5405.803,6116.856,-4389.723,-4389.723,-4389.723,8174.027,0,5394.111,0,0,0,5958.312,4998.099,0,0,0,0,9
24476_563.2114_7.4676_-1_N/A_NA_no matches_no matches_no matches_no matches,192688.08,0,0,204943.58000000002,180123.18000000002,147424.88,0,0,0,0,0,0,0,315450,-84832.26,133914.2,0,0,7
24477_563.2114_7.2757_-1_N/A_NA_no matches_no matches_no matches_no matches,167193.38999999998,237541.29,288549.29000000004,0,0,-169000.80000000002,102005.23999999999,514920.74,108625.13999999998,376465.27999999997,0,145510.77999999997,183980.22999999998,210624.52999999997,0,106316.41,242512.61000000002,169736.91,14
24478_563.2116_6.2277_49_N/A_NA_no matches_no matches_no matches_no matches,-129414.70000000001,-128193.04000000001,-131310.79,0,72300.67000000001,0,0,107963.35,0,95614.29,0,0,-251381.15,-256945.61,0,-214816.09,0,-140717.4,10
24479_563.2119_5.7128_60_N/A_NA_no matches_no matches_no matches_no matches,0,0,-66440.76000000001,0,-58776.47,0,0,0,0,0,-32585.29,0,0,0,135749.59,0,-90669.06999999999,-68505.06,6
24480_563.2479_7.8038_945_N/A_vincarine_no matches_no matches_no matches_no matches,104624.97,0,251784.37000000002,0,0,0,-110619.1,0,0,0,0,-176508.01,0,0,133148.60000000003,130129.70000000001,0,0,6
24481_563.2556_6.1414_49_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,21299.1,8903.742,6725.963,0,0,0,0,0,0,0,0,0,0,13101.508,8095.608,5
24482_563.2564_6.3557_49_N/A_NA_no matches_no matches_no matches_no matches,15690.54,28119.78,18488.72,15959.295999999998,11732.705999999998,26473.255999999998,0,13927.380000000001,0,0,-10445.323,0,8107.109,14278.43,4967.946,0,16686.798000000003,0,12
24483_563.2581_6.6861_3335_N/A_NA_no matches_no matches_no matches_no matches,0,14756.83,9753.746,0,0,14233.61,0,0,8598.126,11054.175,-6597.575,0,12973.96,0,0,0,0,0,7
24484_563.2586_8.2782_945_N/A_Desferrioxamine D2_no matches_no matches_no matches_no matches,9788.844,5360.569,0,-4143.497,-4143.497,-4143.497,0,0,0,0,0,0,-6565.927,0,-6565.927,5266.106999999999,-4218.488,-4218.488,10
24485_563.2678_7.6358_587_N/A_NA_no matches_no matches_no matches_no matches,0,0,13213.436,0,0,0,0,-5603.593,9745.206999999999,0,25119.744,0,0,0,0,0,10280.171999999999,0,5
24486_563.2703_5.3693_270_N/A_NA_no matches_no matches_no matches_no matches,0,0,-7684.857,0,0,-4227.217,0,0,0,0,0,0,7594.989,0,6597.594,4434.114,0,7139.5560000000005,6
24487_563.2842_9.6237_-1_N/A_NA_no matches_no matches_no matches_no matches,110011.01000000001,212925.81,174680.81,61155.009999999995,46681.270000000004,43432.45999999999,70915.73000000001,224069.93,351464.63,231105.20999999996,0,0,0,136568.51,0,87117.31000000001,0,62326.41,13
24488_563.2842_9.4884_-1_N/A_NA_no matches_no matches_no matches_no matches,115122.17000000001,0,87512.87,61155.009999999995,113416.84999999999,76380.45,117950.83000000002,0,62714.63,0,0,0,0,0,0,-48866.87,0,0,8
"24491_563.3038_7.3183_2859_N/A_ethyl 7-cyclopropyl-3-[(6-ethoxy-2-oxochromen-4-yl)methyl]-1-methyl-2,4-dioxo- 1,3-dihydropyridino[2,3-d]pyrimidine-5-carboxylate_no matches_no matches_no matches_no matches",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507332,0,1
"24492_563.3038_7.3783_2859_N/A_ethyl 7-cyclopropyl-3-[(6-ethoxy-2-oxochromen-4-yl)methyl]-1-methyl-2,4-dioxo- 1,3-dihydropyridino[2,3-d]pyrimidine-5-carboxylate_no matches_no matches_no matches_no matches",-400024.69999999995,-389830.49999999994,0,0,0,0,0,410830.80000000005,434312.30000000005,-128926.6,0,0,-170560.8,0,-166871.8,305848.70000000007,0,0,8
24493_563.3041_9.0956_-1_N/A_Desferrioxamine D2_no matches_no matches_no matches_no matches,0,5804.183,-4829.407,0,0,0,0,-5006.244,0,0,0,0,0,0,0,0,-6528.849,0,4
24494_563.3062_6.796_3335_N/A_NA_no matches_no matches_no matches_no matches,-5099.948,0,-5099.948,0,0,0,0,6355.731,0,-5065.892,0,-5065.892,0,0,0,0,0,0,5
24495_563.3064_6.6948_3335_N/A_NA_no matches_no matches_no matches_no matches,0,7343.488,0,6959.472,0,0,0,6355.731,0,0,5620.974,0,-6267.042,-6267.042,-6267.042,-5212.683,-5212.683,-5212.683,10
24508_563.5225_16.7363_3744_N/A_NA_no matches_no matches_no matches_no matches,0,0,-17193.178,-46651.31,-45477.878,0,-16134.2,-24564.913,0,-7837.947,0,18419.201,-303335.89,-295451.91000000003,-320777.7,0,-18931.199999999997,-25799.194999999996,12
24509_563.5227_16.6332_3744_N/A_NA_no matches_no matches_no matches_no matches,-13105.185999999998,0,0,-23905.12,-22827.856,58923.36,0,-7526.543,10771.01,-7151.328,0,12008.580000000002,0,0,-87449.77,0,0,-20856.231,10
24510_564.265_5.2362_10_N/A_Spectral Match to Nonaethylene glycol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,0,0,41471.97,0,17959.850000000002,0,0,0,14147.972,0,0,0,0,0,0,0,0,0,3
24511_564.2653_5.708_398_N/A_NA_no matches_no matches_no matches_no matches,46685.78,0,0,0,15142.59,0,0,13293.53,55594.93000000001,17467.520000000004,71252.05,30894.760000000002,0,0,-12855.99,36604.939999999995,35299.1,34116.57,11
24514_564.3015_10.6194_212_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,0,389911.5,0,312729.80000000005,0,0,-2749306.4,-2368895.8,-2704506.5,2431839.5,1709251.5,0,-991436.6,-1222797.5,0,9
24516_564.3163_10.6945_2811_N/A_NA_no matches_no matches_no matches_no matches,78627.39,84363.87000000001,191508.16999999998,0,51190.969999999994,67044.23000000001,89633.23,44063.93,59327.39,0,71179.39,0,0,96893.1,0,0,49929.29,0,11
24517_564.3164_10.5179_212_N/A_NA_no matches_no matches_no matches_no matches,241239.19000000003,28781.370000000003,0,76242.13,62501.219999999994,104774.54000000001,119388.99,0,0,59887.47000000001,75130.32,289843.62,0,112724.63,0,0,113050.85999999999,0,11
24518_564.3165_10.379_-1_N/A_NA_no matches_no matches_no matches_no matches,79207.23,109862.12999999999,182914.53,108635.3,0,0,76639.19,205829.49,142373.49,141544.32,55252.560000000005,92748.12,0,54923.99,0,0,108300.95,0,12
24519_564.3174_5.8624_-1_N/A_NA_no matches_no matches_no matches_no matches,-4621.279,0,0,0,0,-5121.737,8533.522,6278.31,0,-6162.042,-6162.042,-6162.042,0,-6562.692,0,0,0,5214.555,9
24520_564.3175_5.7053_398_N/A_NA_no matches_no matches_no matches_no matches,0,0,6222.578,6331.605,0,3963.384,8533.522,0,0,0,0,0,0,-5673.011,-5673.011,-5224.194,-5224.194,-5224.194,9
